target_frequency_ghz,target_bandwidth_mhz,substrate_epsilon_r,substrate_height_mm,patch_length_mm,patch_width_mm,feed_width_mm,feed_offset_y_mm
3.6435,134.83,4.4,2.993,18.24713227816662,24.715233633492485,1.4840864370608025,-5.575861574781397
3.4336,91.073,4.4,2.714,19.40685795660079,25.803791368915952,1.5449037251189903,-5.772622335963078
2.7431,226.895,3.0,1.331,29.76042649910561,39.93743347210304,2.6292291449992327,-9.176732717238076
1.4242,133.317,2.2,2.121,68.28922544708723,90.93632943887818,5.2651426310095175,-20.93437014444636
4.6256,101.133,2.2,2.211,20.152566187306025,25.35184639553888,1.6028627117667242,-5.977799497316806
3.1126,56.198,2.2,1.423,31.590773161762645,35.9849173937641,2.150645406482988,-8.476473629932414
4.5339,126.98,4.4,2.979,14.306681334616355,20.621562405703973,1.181968614379612,-4.216136584137645
3.2997,297.238,3.0,1.127,25.867957046456933,35.924942447068226,2.152882501627715,-9.488715924079466
3.2233,88.314,3.0,1.76,26.337447479081632,31.93188286031911,1.8643623678121923,-6.803631702819773
1.186,243.756,4.4,1.19,58.11650090130728,79.8640858131841,4.793464951094611,-19.2445965634373
3.2664,256.359,3.0,2.35,24.39665270102641,36.92270930731328,2.147373392794376,-8.300020670552065
3.5233,291.51,4.4,2.034,19.309139558097637,30.243395744416876,1.7483527273365562,-7.284686015316721
2.747,221.544,2.2,2.667,34.06851639903109,48.55916423403938,3.043423675713076,-11.490871866373809
3.1842,288.555,2.2,1.35,31.085261674241572,41.31718814101048,2.5011742241988992,-11.085698282484078
4.8161,146.961,4.4,2.822,13.32472844162234,19.764757935043576,1.1043449930834233,-3.997456005589264
2.4215,85.208,2.2,2.348,39.65163806920172,51.7891000386232,2.9044080251378444,-11.865810030787754
4.966,71.988,3.0,2.47,16.276535167682052,22.27981998619134,1.2090674468277365,-4.844319375232778
5.3901,216.544,2.2,1.246,17.770477883006517,23.7853568771047,1.4425403660897869,-5.834351085147117
3.4745,275.939,4.4,2.065,20.581522421034578,30.181970074356965,1.6471002904182444,-7.313883194054879
4.5756,101.984,4.4,2.425,14.746198526387698,21.22347100717228,1.1937957846740006,-4.023542488288377
2.2727,207.946,2.2,2.755,40.90039576799346,59.29940976414731,3.55289591222969,-13.25542831602532
3.9438,185.345,4.4,0.903,18.442996385375714,23.54367137036904,1.3439950331384067,-5.936594881255449
2.3703,297.943,2.2,0.984,43.05617616247411,52.92663515094959,3.567072727746033,-15.793389238266489
5.1994,51.207,2.2,1.329,18.058361898623914,22.46623200226216,1.2192517926684052,-5.08691037165408
3.1656,198.686,4.4,2.134,21.79153448861326,31.768165790275155,1.7065369137025623,-7.026710875208755
2.222,102.193,4.4,1.568,30.54023299834101,41.387990050449226,2.22464606774846,-9.544614326305382
2.2244,102.082,2.2,2.674,45.34328514207922,52.91574462073764,3.315881405576343,-12.97068590881273
1.1185,250.929,2.2,1.649,87.00211745144001,113.8209094998513,7.171978059040553,-27.699432140388907
1.6789,259.388,3.0,2.744,49.32325290255548,71.22253010395286,4.347760580581367,-18.408434709945517
2.1135,125.259,3.0,2.614,41.71061447259503,54.18527379920919,3.131401916611278,-12.963100968280862
1.834,173.527,3.0,1.887,47.06976735861841,58.56242500241548,3.6126288531569326,-15.556126599333211
4.7595,186.045,2.2,1.405,21.07994759080077,26.60301533861341,1.6355547823577394,-6.937571838930559
1.0841,103.166,4.4,2.322,67.34534066026208,90.19247045528289,4.857240725770022,-20.05619252642014
3.3234,293.82,2.2,2.083,29.291916622622452,39.27718629484696,2.5803572470087337,-10.263850934105308
4.159,179.991,2.2,2.08,23.707392892845284,29.07931098418042,1.8203217841768544,-7.682725438583983
4.1709,81.325,4.4,1.223,16.178314343895803,23.34901344486949,1.1342019535977037,-4.482427344719377
5.9169,271.865,2.2,2.2,15.991103745113303,23.45354360429628,1.353734663770802,-5.989221329337025
2.0871,274.554,3.0,1.047,39.46642224001173,55.05014501065711,3.239541827145481,-13.35824635365171
2.9889,246.493,4.4,2.235,24.23830822936684,35.19687651649299,1.9160583386796184,-8.366084795073062
3.3883,250.618,4.4,1.498,21.20511477521544,30.58075585851212,1.6406720223049256,-7.0293467374844845
2.3026,276.277,3.0,1.172,36.52450635614569,53.91559148263179,3.12310591268701,-13.53786928641856
4.5766,270.397,4.4,2.371,14.831025682529251,23.26430522907016,1.3319031521732525,-5.1872004172294846
4.8681,127.624,3.0,2.048,16.38948327922599,23.727867681767147,1.33026422489387,-4.934269787169355
5.5348,170.031,4.4,1.367,12.832940111261502,18.09457861968413,0.974349785681796,-4.105952179241658
2.2169,291.239,3.0,2.38,37.68781227168404,50.3133890423498,3.342963756637262,-13.32224911632448
1.5135,229.404,3.0,2.177,58.67289440059186,79.85188332426083,4.61388035774803,-19.32916674490324
3.0332,76.045,4.4,2.085,21.819933312655166,29.49185568044511,1.5888188838135622,-6.216764764275606
5.1945,244.628,2.2,2.58,17.27817848896391,25.31568315636496,1.5968684370041797,-6.383877989347467
1.3115,103.04,4.4,2.058,51.66218857958632,72.25960934723523,3.7248905271290575,-15.710631467838343
5.9888,115.624,3.0,1.44,13.746965785807005,18.957465215845872,1.0397605744052334,-4.220564499438603
4.819,226.641,3.0,1.546,17.472825078277115,23.994564189722134,1.4450410134468343,-5.471480245123922
1.109,166.013,3.0,1.976,77.83777031237695,103.48451926950618,5.803620968245769,-23.569821907998357
2.3543,179.543,3.0,1.959,36.029171863258505,49.40641803577259,2.72755580385115,-11.564708602446675
4.0072,250.122,4.4,2.249,16.29322262348521,25.500108073689766,1.403621691256318,-5.619547104177284
4.9097,128.436,3.0,2.133,16.814266478823402,22.27906103556769,1.2632960120662255,-5.217818886927608
5.5402,222.169,3.0,1.786,14.117094139582624,21.63587290432234,1.2463583395928728,-4.862959860493375
4.6989,224.038,3.0,2.147,16.680788267756565,23.4060690600066,1.4551961429359233,-5.666475880825021
4.2985,267.342,3.0,1.804,19.307560028459736,27.316665161931173,1.5989360886900224,-6.561941965000296
5.6512,227.291,4.4,1.664,11.856291718489048,18.4751250103926,0.9971606877398124,-3.917678413348206
3.6841,121.75,2.2,1.491,26.576870523709257,32.221484027699944,1.932387382007076,-7.8793267446142865
4.9177,276.734,2.2,1.173,20.767589853960597,26.061943999944138,1.597156777930046,-7.14109507152847
2.1212,100.419,4.4,0.876,31.93829739479013,42.38016209068909,2.1676389915656404,-8.773685296262254
4.6863,55.693,3.0,2.483,17.40159716653183,23.046907949571192,1.3253074923724892,-5.195484195909958
1.671,32.609,3.0,2.374,50.64731639693768,60.30621381214223,3.425919890282445,-14.564489987699
3.6924,227.414,2.2,2.903,26.37158565661555,33.16726394613759,2.226821062248756,-8.621466753384786
2.3729,144.63,3.0,1.856,37.27787417384296,46.5742707544573,2.675977703387788,-11.562723119389693
3.5077,227.747,3.0,0.853,23.648236733388963,32.53063699612682,1.8486314874059688,-7.217363052055763
3.3105,75.055,4.4,1.574,20.508939953262686,26.864538555869537,1.4931660649475909,-5.797032210649802
3.7539,112.443,2.2,2.947,25.1790002243212,30.664483315272783,2.0735854967806087,-7.477911429173647
1.1832,201.148,2.2,2.745,87.51795389884248,113.35654059772112,6.777290360144183,-29.353985925036103
4.0899,148.633,2.2,2.995,22.524799179012277,31.731909807459225,1.8103914842556703,-6.814962045447102
4.8418,230.403,3.0,2.772,16.718531294734433,23.514762152203797,1.4534897981344783,-5.841123347979992
5.4347,185.783,3.0,2.344,14.16644052365487,19.492155205048164,1.158454355197629,-4.372590853317848
2.0713,235.676,3.0,0.889,42.76586126445,57.51327536053996,3.2114232440231003,-14.154215630885425
2.3268,290.188,3.0,1.963,37.99251601869559,53.67843178002538,2.949570929065415,-13.058300575780256
1.5569,185.964,2.2,2.627,61.43666883175912,81.18301745298774,5.208401992474606,-19.683719979222207
1.9806,263.141,4.4,1.763,34.13068271638935,50.12337317395601,3.133691861729253,-12.000832820313097
5.0812,275.93,3.0,1.807,16.66740326804519,23.34147952822125,1.3733009648198804,-5.944803223266773
4.1741,31.043,4.4,1.419,17.09299008609487,21.53341173351574,1.1414367118091402,-4.81383960589336
4.4657,258.586,2.2,2.923,20.84606785003619,28.25771920855234,1.9383534053926537,-7.215035382610836
5.7254,38.265,3.0,1.547,13.885122386508382,18.70994736174535,0.9629563431455028,-3.787987197163573
5.8358,215.217,3.0,1.209,13.735969984548191,20.025754741082235,1.0585225129946942,-4.783313291113671
3.9062,160.531,2.2,2.647,23.678378227310464,32.97887150558542,2.033112524305648,-8.03225797533593
3.7097,63.4,4.4,0.984,19.334977764769057,25.45190446004226,1.2666031543879006,-5.253013391699506
3.9204,49.992,4.4,2.243,18.234085731214588,22.72472432456111,1.224499085069898,-5.270397585308218
5.6488,145.605,4.4,0.912,12.59728082056162,16.626835179297196,0.8657745281424118,-3.740089639865192
1.8385,127.931,2.2,2.17,54.902694207815486,66.75518714411518,3.796402581676191,-16.60724056563828
4.4555,221.741,4.4,1.371,15.107789575402194,22.964451381179632,1.2274055562120694,-4.843671705219153
4.8416,84.537,3.0,2.94,17.057748665211914,23.34972513348348,1.2792638346275662,-4.731780492521543
5.2004,188.734,3.0,2.594,16.012748186693905,22.265496204756975,1.3201534508859636,-5.4383327338007
3.9557,128.505,2.2,2.102,24.481766370729712,30.31200347152262,1.8643763044331587,-6.712961600352464
5.5444,219.825,4.4,2.453,12.357740513848112,17.95719914274902,1.0042974554926372,-4.065091951848035
5.9235,161.946,4.4,1.788,10.8161690281025,15.685272402596524,0.866563572424374,-3.2044834538356777
1.3873,172.829,3.0,2.69,61.19201306164099,84.89210320408192,4.916546344535179,-18.39935801067908
2.9857,225.859,2.2,1.533,32.655108864357,43.38796449834134,2.490423417958614,-11.629092797282992
2.413,100.009,3.0,1.512,34.59966138881135,43.93346293437185,2.381695917947834,-10.831935004239238
2.1626,90.033,4.4,2.017,32.17477839013079,43.69980446078565,2.301786423503467,-9.58536980677052
2.9955,280.723,4.4,0.875,23.40632056823156,33.46249346001796,1.8170118178714505,-8.111635949840043
2.9888,120.463,4.4,1.615,23.82107179053181,33.18392986485284,1.654787509346903,-7.480081398335271
5.7468,207.0,4.4,1.158,11.755076384638222,16.44516853253525,0.9304753915039052,-3.6722134756687512
2.9733,67.365,3.0,0.915,29.4981421283428,37.21072561115478,1.98868746353046,-8.820356101897247
5.8739,226.057,4.4,1.145,11.537739481055258,16.560432428498643,0.943084079618814,-4.212592626894412
4.4407,142.066,2.2,0.819,22.746281635767023,27.039714045598245,1.5882755023499615,-7.476510027486815
5.5937,264.991,4.4,2.004,11.750977456164025,17.825810389252062,1.047540391572749,-4.223298972604914
3.0013,228.051,2.2,1.041,32.06287636917028,43.14335802401125,2.5942290904453045,-11.150703679676756
1.859,273.272,3.0,1.154,46.16300923936674,62.13349576672019,3.760887765359805,-17.418742037631525
1.5416,114.412,3.0,2.046,53.67513107138768,69.65809848798006,3.898129270911803,-17.134926238360094
5.6621,252.834,4.4,2.635,11.100809153244956,18.115343381920777,1.045367219136341,-3.699712975022889
4.9502,93.178,2.2,2.013,20.088209900709867,24.606067570387605,1.441225470452736,-5.955875056109461
1.5521,243.908,2.2,2.296,66.8239084860866,79.27856309846511,5.300920239098542,-22.270349192779463
3.2406,246.505,4.4,1.594,21.448413872146787,29.023280827690627,1.762641241795292,-8.047686392284117
3.021,269.655,3.0,2.85,27.654928139816864,38.88760579829867,2.4291713072379784,-9.87734801438875
2.9701,181.801,4.4,2.912,24.02635931493153,31.26614092329119,1.921137301530285,-7.841140591289085
1.5569,286.208,2.2,1.307,61.83984424418926,82.25402569913474,5.389145489731239,-21.906675074556016
2.4998,266.136,3.0,2.421,33.00234282395589,45.33284305108122,2.993476236146745,-12.333476453537346
3.9203,127.631,2.2,1.145,25.28222868580633,29.38233045491312,1.901245132053586,-7.054354686722641
2.4948,296.731,4.4,0.911,28.963466705125363,40.49593160803774,2.361761762705744,-10.258786988374602
1.2464,111.631,3.0,1.555,71.8161896728846,86.30414489434966,5.036468407066499,-21.297791099457115
2.2387,154.273,4.4,2.307,31.762457953714065,41.759600653821416,2.4514557734779245,-10.423600145063403
5.4463,48.087,3.0,2.113,14.624279744108684,20.5952107837718,1.0398352179240773,-4.03949170479133
2.6332,33.086,2.2,1.913,35.64405055483462,46.58385062469471,2.4003853164873683,-9.778519095541307
4.5784,31.065,3.0,2.531,16.815560590842964,22.30336620838997,1.2709586549485743,-4.481406827973047
2.3701,175.118,4.4,2.479,28.957213039882024,42.09682303446648,2.3378975286805166,-9.254049951614236
1.8304,135.984,4.4,1.394,37.61392815013844,52.32479823684283,2.699886969742973,-11.325500857253116
2.1867,190.91,2.2,2.706,43.21933977894263,60.91528681176123,3.648691347217522,-14.837672807738956
2.4005,64.51,2.2,1.191,40.3497128029001,51.15133846392429,2.7528879396372545,-11.55310378556924
4.689,267.529,2.2,2.208,20.965150408169563,28.635947820936547,1.830104878902223,-7.273310414427625
3.9845,248.525,4.4,2.513,17.145663500574475,25.946661847954694,1.4051061357769716,-5.980981834221742
3.0311,138.95,3.0,0.999,28.66134590585397,36.56446189398169,1.855048184109331,-8.696731653992765
4.9179,220.725,4.4,0.879,14.682340160705555,19.42616374388759,1.0981323632864175,-4.666817105787191
4.1032,139.514,4.4,1.902,16.666866992141017,22.461472898418503,1.2920300937231233,-5.0129463029667525
5.0476,288.795,2.2,2.915,17.604316869871646,24.64904070948364,1.6720148068815477,-6.412566291771901
4.2527,30.659,4.4,2.281,16.147800885709263,20.79126471667034,1.1286261548014749,-4.745282328055143
4.1256,173.773,2.2,2.377,23.222796011795293,30.863157625220275,1.806659224902732,-6.91508096240573
2.2303,162.02,4.4,2.722,29.77893686586683,40.45500862381746,2.5576231362568187,-9.78364842011351
3.4275,225.164,2.2,2.799,27.87173413756944,38.6014825596624,2.3260683819837173,-9.280910112391648
1.3276,101.498,4.4,1.477,53.12795499915907,74.28244521132738,3.784086074959377,-14.341077421101248
3.9809,212.401,3.0,1.589,20.776484179443376,27.678442372689407,1.68937418951584,-6.777678061838089
3.1225,208.784,3.0,1.959,27.047706525493737,34.857378815030486,2.097493796523937,-9.425390432588248
2.8239,164.37,4.4,2.965,24.220347177660766,33.71946311847751,2.055433888178552,-7.679414935606157
3.9365,36.983,2.2,1.724,25.195829852318784,30.08925937007271,1.6902127948273893,-6.71556590728615
5.5721,154.621,2.2,1.834,16.35312870092458,21.552187977209144,1.3235163351837649,-5.320790954634076
3.4769,238.818,4.4,1.873,19.05911781426599,28.33267190274331,1.5852084949750431,-6.5463899030697625
3.4951,73.882,2.2,1.446,29.46183320465297,33.92354893448935,1.7906767627070368,-8.227130181237172
2.6391,120.077,4.4,2.951,26.584404775605183,33.67791441903817,2.0679315177574376,-8.448873269989278
2.2649,130.981,4.4,0.864,31.723870963681435,41.560795464394666,2.2329903831332336,-10.304568803984118
4.5723,156.829,2.2,1.132,22.267618898228896,28.501041673152628,1.6737864050389692,-6.757130454108264
3.8027,139.217,2.2,2.72,23.86935035871733,32.02888104288419,1.9823927462130368,-7.118116478127697
4.2122,91.242,3.0,1.554,20.0316622816992,24.80198705384368,1.473868822584823,-5.927545371458315
1.2359,132.179,4.4,2.173,58.08847689132368,77.91344677271948,4.016833744830864,-17.211239525168416
4.6344,215.238,3.0,1.563,17.671769219440822,26.07465655141753,1.4496299922083749,-6.092239853395637
2.0866,299.664,2.2,2.062,45.85027601027286,62.34314904538721,4.110015089980615,-16.018285930035066
5.3167,241.745,2.2,2.043,18.04743819263843,24.795063720003228,1.499021503457334,-6.088460858265275
5.8793,44.883,3.0,1.961,13.111317882301492,18.17653658625405,1.0213414181860268,-3.091672351377233
5.7416,220.489,3.0,2.039,13.778630091077329,20.44644565442134,1.1738493168842414,-4.666629554684096
1.7863,293.433,3.0,1.402,46.770562608275135,63.88696619016375,3.891582100248218,-17.088484780336994
2.2608,203.635,2.2,2.447,43.44604220000612,59.25793200599723,3.565633584468627,-14.07957140631004
1.9308,225.226,4.4,2.055,34.98747680396471,51.70968265389193,2.952507352242144,-11.722072447077403
2.3116,176.201,2.2,2.595,42.90091008950629,57.25237881089261,3.341970018255796,-14.001287987303847
1.5752,199.876,3.0,2.822,51.79921176429848,68.93693237124194,4.4193485516710345,-16.224426809942855
4.5905,44.092,2.2,1.719,21.141726421755934,24.714822789343152,1.434231204688817,-6.558299274814054
3.4236,78.968,2.2,1.885,28.041983983298238,35.89428726807156,2.05482774843844,-8.065633226480601
1.355,190.738,2.2,0.822,75.91381055976352,89.46069778100366,5.54114481989812,-23.353294468326435
2.477,225.508,4.4,2.143,27.2714702682582,41.76513729175236,2.3329616164680824,-8.758218232454071
4.7976,101.272,3.0,1.594,17.93248700241801,21.401613293936062,1.2093872587038168,-5.549020672856157
1.7045,31.482,4.4,1.438,43.17563045963188,55.852111960413474,2.862030417079927,-11.582301289556144
4.7758,279.519,3.0,1.08,18.23024404626264,24.962504648471207,1.4067526574448312,-6.519415022872831
4.0359,283.768,2.2,1.352,23.83238959561716,32.164652060912495,2.0754877544498656,-8.539832289468672
5.7834,270.77,3.0,1.093,14.263564350274624,19.092004212117335,1.1363149095044645,-4.819999908573802
3.723,239.972,3.0,2.388,21.291881675272013,29.609858935615843,1.8628968948639455,-7.132821286226114
4.041,34.765,4.4,1.221,16.998438135423353,21.377690933917048,1.1577580621413643,-4.747584883756826
1.0266,137.88,3.0,0.859,87.34220560712788,111.38267793515872,5.799060871443186,-26.228494418190348
5.8256,190.615,3.0,2.671,13.032774916221236,18.648885839534667,1.1767801979931192,-4.000000195706644
3.503,46.183,2.2,1.137,29.48914870151829,32.034926333298955,1.894226991824276,-8.125175665455838
2.7294,90.854,4.4,2.222,26.46999201191846,34.94961958949036,1.831651127039148,-7.953347677455907
4.5427,177.806,4.4,2.118,15.379431522713954,20.802094047145708,1.1556145807082223,-5.162939403522851
1.1678,244.434,2.2,2.262,85.57150111618292,105.18367703896466,6.914936736201969,-30.66570420694393
3.7443,31.201,3.0,2.19,23.240823567641534,29.37548588261877,1.452050234921476,-6.510318167487305
1.4703,295.794,2.2,2.39,66.47236997165382,91.6401664922061,5.562898839598063,-24.556120612346877
1.7,126.106,3.0,1.613,50.15613205883002,62.935841139721234,3.5982527731678062,-13.62235266635945
